"creditcd","eqpdays","Customer_ID"
"Y",238,1090277
"Y",825,1011653
"N",416,1062072
"Y",932,1010046
"Y",262,1083310
"Y",202,1091507
"Y",649,1022297
"Y",474,1052950
"N",376,1061123
"Y",552,1034129
"Y",579,1037247
"Y",466,1053942
"N",224,1093503
"N",629,1042751
"Y",112,1023200
"Y",513,1055827
"Y",899,1015933
"Y",213,1090366
"Y",527,1042174
"N",337,1088535
"N",308,1083405
"Y",100,1062551
"Y",189,1085956
"N",312,1081998
"Y",81,1091128
"Y",55,1099099
"N",126,1080101
"Y",66,1002580
"N",199,1073470
"Y",352,1028360
"Y",254,1061591
"Y",363,1058712
"Y",111,1096917
"Y",176,1068466
"N",750,1098527
"Y",583,1028055
"Y",312,1081857
"Y",397,1020527
"Y",625,1043216
"Y",47,1087493
"N",535,1052972
"N",93,1005703
"Y",332,1068170
"N",314,1080667
"Y",212,1096447
"Y",29,1033210
"Y",631,1023649
"N",251,1048908
"Y",936,1007165
"Y",490,1046008
"Y",223,1076451
"Y",64,1017723
"Y",981,1005282
"Y",753,1018894
"Y",593,1005138
"N",110,1084321
"Y",283,1093591
"Y",1107,1006961
"N",275,1067608
"N",285,1059479
"N",634,1030045
"Y",72,1039957
"",457,1065743
"Y",381,1029139
"Y",554,1028203
"N",192,1037082
"Y",320,1060144
"Y",790,1016069
"Y",579,1029350
"Y",314,1028822
"Y",773,1099988
"Y",346,1055488
"Y",313,1071082
"Y",720,1034204
"Y",255,1059310
"Y",276,1088537
"N",192,1095097
"N",222,1089346
"Y",587,1027572
"Y",408,1073157
"Y",454,1008459
"Y",153,1015842
"Y",323,1089966
"Y",152,1077156
"Y",863,1014676
"Y",124,1068059
"",24,1057581
"Y",136,1035024
"Y",619,1033578
"Y",296,1064244
"Y",2,1046321
"N",186,1097452
"Y",1022,1010646
"N",225,1076025
"Y",717,1021865
"Y",695,1036279
"N",245,1091776
"N",393,1066205
"Y",566,1031930
"N",212,1033763
"Y",584,1027853
"N",344,1073664
"Y",1153,1005201
"Y",360,1063778
"N",389,1058499
"Y",451,1008584
"Y",428,1045997
"Y",637,1023242
"Y",323,1069458
"Y",33,1001727
"N",210,1094211
"N",3,1016617
"Y",802,1012527
"Y",348,1087595
"Y",467,1009133
"Y",45,1052340
"Y",128,1057667
"Y",1080,1008536
"Y",807,1015188
"N",217,1029441
"Y",1209,1098366
"N",173,1056396
"N",468,1000727
"N",437,1068574
"Y",679,1037952
"Y",455,1062133
"N",150,1067280
"Y",1027,1008171
"Y",719,1034233
"Y",736,1010822
"N",226,1075235
"Y",388,1077588
"N",937,1011475
"N",75,1079871
"N",318,1090589
"",1147,1005368
"N",449,1066802
"Y",46,1023461
"Y",470,1099129
"Y",11,1058455
"Y",291,1051189
"Y",396,1049434
"Y",782,1020464
"Y",783,1003009
"Y",357,1080770
"Y",673,1032263
"Y",405,1097688
"",39,1076117
"N",394,1065971
"N",321,1078872
"Y",307,1072007
"Y",405,1063897
"Y",1077,1008656
"Y",224,1013632
"N",338,1074837
"N",247,1048890
"Y",318,1011828
"N",861,1014733
"N",345,1073465
"N",330,1041513
"N",474,1041191
"Y",270,1013466
"Y",990,1009654
"Y",64,1095833
"Y",879,1011945
"Y",342,1039412
"N",9,1065994
"Y",71,1043303
"Y",569,1021539
"Y",311,1082120
"Y",390,1076998
"Y",454,1015870
"Y",527,1053917
"Y",456,1055199
"N",371,1046638
"Y",503,1038524
"Y",49,1018753
"Y",466,1063958
"N",352,1054742
"Y",321,1090203
"Y",428,1046028
"Y",405,1048435
"Y",697,1018265
"N",64,1004615
"Y",112,1011364
"Y",740,1020210
"Y",41,1079838
"Y",790,1024420
"Y",274,1098030
"Y",374,1061474
"Y",92,1043199
"Y",448,1056360
"Y",110,1047405
"Y",158,1045313
"Y",39,1037517
"Y",844,1020408
"Y",201,1082968
"Y",678,1020220
"Y",773,1017233
"N",361,1085285
"Y",568,1042732
"Y",412,1072393
"Y",243,1007028
"N",89,1096558
"Y",780,1003221
"Y",870,1012263
"Y",629,1031786
"Y",375,1051988
"Y",467,1053791
"Y",185,1097517
"N",945,1005179
"Y",1228,1003859
"Y",346,1087757
"Y",456,1024084
"Y",714,1025689
"N",704,1022823
"Y",491,1059645
"Y",991,1007652
"N",303,1072728
"Y",939,1011421
"",90,1093463
"N",442,1099916
"Y",218,1089794
"N",448,1031500
"Y",444,1051096
"Y",113,1020462
"Y",908,1008643
"N",424,1070493
"Y",1098,1098642
"Y",1041,1005333
"N",355,1063653
"Y",746,1029023
"Y",441,1067931
"Y",738,1031121
"Y",124,1076608
"Y",1300,1001463
"Y",277,1088507
"Y",22,1021532
"N",350,1065755
"N",80,1099225
"Y",1208,1002614
"Y",17,1069899
"Y",307,1072103
"Y",311,1082326
"Y",240,1072809
"N",6,1066856
"N",493,1059341
"N",181,1095665
"Y",161,1009434
"N",298,1055037
"Y",299,1073474
"",38,1075369
"Y",1136,1098709
"Y",308,1083308
"Y",203,1091401
"Y",328,1068910
"Y",342,1073913
"Y",390,1058381
"N",409,1047958
"N",452,1011566
"Y",203,1020892
"Y",199,1096914
"N",633,1030572
"Y",229,1075241
"Y",573,1030007
"N",628,1012607
"Y",683,1024429
"N",274,1004251
"N",311,1027327
"",14,1077688
"Y",631,1009007
"N",295,1064356
"Y",385,1040897
"Y",201,1096818
"Y",601,1039288
"Y",630,1031226
"Y",656,1034464
"N",318,1039876
"Y",199,1083909
"Y",295,1064252
"N",378,1040845
"Y",245,1095494
"Y",474,1041241
"N",511,1099724
"Y",75,1054536
"N",365,1063029
"Y",666,1025017
"N",72,1078731
"N",469,1041706
"Y",264,1036614
"Y",327,1077533
"Y",339,1056504
"Y",653,1040192
"Y",727,1033523
"Y",504,1049423
"Y",85,1014406
"N",313,1091020
"Y",145,1033609
"Y",588,1027464
"N",207,1080758
"N",250,1042913
"Y",312,1071286
"Y",44,1025496
"N",121,1042688
"Y",557,1045271
"Y",369,1083533
"Y",1316,1098021
"Y",351,1065429
"Y",14,1008556
"Y",329,1014926
"Y",466,1053879
"Y",130,1007685
"Y",328,1018222
"N",402,1056428
"Y",368,1083857
"N",211,1094180
"N",280,1039716
"Y",721,1021646
"Y",70,1053919
"Y",984,1099664
"Y",405,1055928
"Y",329,1012230
"Y",257,1084799
"Y",329,1076982
"Y",355,1002058
"N",421,1027315
"N",579,1028636
"N",351,1012783
"N",736,1031790
"Y",7,1098100
"Y",900,1008900
"Y",806,1010567
"Y",267,1089449
"Y",37,1041450
"Y",414,1047514
"Y",529,1041953
"Y",201,1011823
"Y",314,1080895
"N",89,1053104
"N",312,1091231
"Y",409,1072863
"Y",458,1065578
"N",197,1084531
"N",720,1021452
"Y",1000,1008135
"Y",547,1034613
"Y",83,1047533
"N",314,1061059
"N",184,1093089
"Y",410,1055301
"N",632,1023581
"Y",491,1045838
"Y",145,1003669
"N",301,1092167
"N",341,1074369
"Y",226,1031472
"Y",391,1041287
"Y",102,1001862
"Y",292,1012462
"Y",329,1058216
"Y",440,1042716
"Y",323,1078389
"Y",289,1065436
"",545,1006024
"Y",203,1095965
"Y",472,1001380
"Y",441,1017865
"Y",679,1030652
"Y",380,1060447
"Y",193,1085167
"Y",309,1071632
"Y",688,1028381
"N",1119,1003885
"N",567,1097999
"Y",165,1073297
"N",512,1037764
"Y",271,1079966
"Y",84,1099177
"Y",302,1037025
"Y",110,1000628
"Y",34,1046279
"N",862,1018577
"Y",334,1057265
"Y",328,1058465
"N",471,1063120
"Y",182,1042965
"N",16,1091567
"Y",114,1072818
"Y",275,1067463
"Y",612,1001763
"Y",291,1010880
"Y",208,1081212
"Y",380,1079444
"Y",713,1034865
"Y",84,1020646
"Y",279,1077893
"Y",488,1039818
"Y",32,1098630
"Y",584,1027836
"N",216,1009983
"Y",754,1014711
"Y",296,1024299
"Y",434,1042553
"Y",235,1092632
"N",764,1021808
"Y",15,1097229
"Y",388,1050429
"Y",333,1076199
"Y",60,1050305
"N",455,1066099
"N",81,1010670
"Y",420,1046852
"Y",198,1099594
"Y",148,1006131
"",373,1081838
"Y",1115,1004694
"Y",611,1044592
"N",888,1009305
"N",375,1052008
"Y",473,1053119
"N",377,1068361
"Y",91,1097119
"N",382,1078958
"Y",491,1039543
"N",474,1052939
"Y",265,1082260
"Y",98,1008147
"Y",332,1036864
"Y",424,1060861
"Y",215,1078472
"N",583,1036776
"N",230,1088524
"Y",180,1034423
"Y",7,1058418
"Y",389,1077201
"N",517,1055244
"Y",734,1032145
"N",688,1003843
"Y",67,1069049
"N",715,1022054
"Y",418,1009436
"Y",293,1074591
"N",596,1023098
"Y",629,1007192
"Y",246,1086835
"Y",853,1010649
"N",92,1057791
"Y",208,1040326
"Y",415,1054629
"Y",124,1001145
"Y",17,1060486
"Y",754,1018750
"N",266,1002330
"N",167,1071718
"N",699,1018140
"Y",662,1039293
"N",375,1037058
"Y",241,1016884
"Y",590,1027266
"N",351,1054778
"Y",576,1041936
"Y",421,1018574
"Y",370,1069428
"N",421,1053850
"Y",173,1005574
"Y",49,1090662
"Y",54,1054026
"N",600,1026273
"Y",888,1013421
"Y",430,1069462
"Y",353,1065194
"N",199,1078421
"N",381,1078979
"N",254,1070589
"Y",217,1047047
"",478,1061965
"N",345,1087886
"Y",388,1077568
"Y",121,1037820
"N",160,1091499
"Y",472,1063068
"N",473,1041277
"N",325,1089834
"Y",396,1075627
"Y",327,1077559
"N",367,1084249
"N",216,1078126
"Y",293,1092871
"Y",52,1059081
"N",313,1064097
"Y",422,1053698
"Y",76,1034239
"Y",550,1099684
"N",473,1041367
"Y",8,1046185
"N",215,1090090
"Y",61,1042165
"Y",436,1045227
"Y",73,1055494
"Y",912,1011429
"Y",635,1030002
"Y",15,1052622
"Y",33,1015470
"N",343,1066738
"Y",62,1033065
"Y",214,1003902
"N",183,1042960
"N",2,1069375
"N",7,1093777
"Y",244,1087362
"N",342,1053440
"Y",732,1020789
"Y",965,1012808
"N",349,1065805
"Y",579,1041521
"Y",12,1041167
"",527,1042185
"Y",146,1064927
"Y",240,1036756
"Y",632,1030802
"N",616,1033953
"Y",321,1069786
"N",374,1061452
"Y",355,1064752
"N",439,1044868
"Y",640,1041524
"Y",125,1048300
"N",146,1043587
"Y",275,1078923
"Y",105,1008167
"Y",58,1090572
"N",176,1075162
"Y",186,1092909
"N",625,1032900
"Y",576,1048177
"Y",1004,1011299
"Y",645,1035361
"Y",811,1022784
"Y",197,1071856
"N",602,1039203
"N",478,1061952
"N",310,1002487
"Y",192,1023261
"Y",180,1030515
"N",235,1088121
"Y",285,1059737
"Y",62,1024402
"N",206,1080916
"Y",121,1010259
"N",309,1069527
"N",18,1055110
"N",262,1051301
"Y",579,1041596
"N",405,1063957
"Y",971,1012499
"N",316,1060842
"Y",290,1098769
"Y",644,1028166
"N",884,1011768
"Y",124,1003491
"Y",185,1086649
"Y",290,1043362
"N",202,1082484
"N",415,1054593
"N",1347,1001951
"N",27,1097164
"Y",1037,1007721
"Y",392,1058045
"N",364,1053210
"N",839,1020807
"Y",534,1035632
"N",66,1051493
"Y",283,1007216
"Y",153,1013601
"Y",353,1014423
"Y",78,1004252
"Y",427,1060261
"Y",106,1064110
"Y",958,1009034
"N",170,1046905
"N",714,1025225
"Y",160,1067308
"Y",122,1078691
"Y",412,1001676
"Y",11,1037118
"N",405,1061365
"Y",460,1032640
"Y",397,1057027
"N",137,1094433
"N",396,1065633
"N",369,1083341
"Y",314,1061214
"Y",504,1057028
"N",251,1091179
"N",248,1056401
"Y",286,1045190
"Y",918,1010526
"Y",914,1003241
"Y",309,1082839
"Y",297,1040094
"Y",384,1067345
"Y",517,1005663
"Y",54,1007557
"Y",417,1004685
"Y",593,1035895
"Y",218,1077762
"Y",417,1071584
"Y",339,1064715
"Y",527,1046970
"Y",319,1023862
"Y",269,1032208
"Y",550,1051343
"Y",425,1050244
"Y",910,1012542
"N",182,1095600
"Y",472,1041473
"Y",210,1037493
"Y",237,1092451
"N",342,1074056
"Y",6,1026816
"Y",184,1004746
"Y",592,1035941
"N",103,1093275
"Y",97,1058086
"Y",911,1010776
"Y",805,1012368
"Y",362,1051837
"Y",574,1048326
"N",241,1055851
"Y",819,1014530
"N",373,1008632
"N",324,1078085
"Y",322,1059736
"Y",341,1047892
"Y",327,1044259
"Y",79,1077947
"Y",164,1011535
"N",107,1092503
"Y",452,1004138
"N",246,1091705
"N",49,1096176
"Y",875,1017594
"N",1070,1005823
"Y",673,1032340
"Y",236,1092517
"N",417,1020661
"Y",268,1081045
"N",291,1041496
"Y",368,1083651
"N",25,1060094
"Y",236,1073516
"N",274,1065231
"Y",496,1021022
"N",678,1030665
"Y",1050,1004012
"Y",364,1050110
"N",296,1017153
"N",516,1012390
"Y",484,1046661
"Y",422,1061093
"N",120,1036975
"N",220,1047116
"Y",415,1071876
"Y",598,1001287
"Y",187,1097382
"Y",272,1011368
"N",349,1004167
"Y",315,1061022
"Y",1090,1005263
"N",306,1007049
"Y",165,1071987
"Y",190,1034121
"",257,1084806
"Y",149,1054975
"N",203,1051648
"Y",500,1057883
"Y",67,1006675
"N",476,1041047
"Y",466,1053900
"Y",818,1022323
"Y",309,1083071
"Y",324,1078117
"Y",329,1058220
"Y",304,1062849
"Y",338,1067399
"Y",363,1053262
"N",348,1072827
"Y",92,1067469
"Y",127,1049208
"N",106,1033174
"Y",29,1067893
"Y",724,1021345
"Y",101,1001939
"N",646,1022529
"Y",264,1010502
"Y",90,1036138
"N",105,1029297
"N",127,1059316
"Y",337,1075170
"N",342,1074122
"Y",302,1017330
"Y",951,1013349
"Y",427,1060240
"Y",704,1026664
"N",315,1090870
"Y",279,1066992
"N",66,1069827
"N",182,1095581
"Y",269,1094289
"Y",356,1064680
"Y",223,1066217
"Y",289,1093220
"N",257,1090594
"Y",35,1019914
"Y",332,1076424
"",456,1034803
"Y",411,1047715
"",168,1077271
"N",428,1046079
"Y",1039,1009212
"N",362,1085234
"Y",451,1043652
"Y",303,1089880
"N",261,1090131
"Y",338,1074192
"Y",220,1096241
"N",295,1064402
"N",847,1015484
"Y",374,1052042
"Y",44,1029431
"N",369,1009340
"N",241,1092119
"Y",311,1082140
"Y",405,1009845
"N",785,1016377
"N",318,1079605
"N",28,1046200
"Y",352,1065291
"N",34,1081593
"Y",268,1068607
"N",350,1072489
"N",497,1038986
"Y",251,1085832
"Y",98,1089171
"N",59,1025640
"N",86,1002314
"Y",746,1015132
"Y",78,1010470
"Y",479,1052480
"Y",733,1018253
"Y",153,1072172
"Y",25,1021439
"Y",475,1062469
"N",2,1055566
"N",482,1052078
"Y",689,1022908
"Y",324,1089859
"Y",423,1060950
"Y",602,1035198
"Y",520,1047571
"Y",209,1087690
"Y",726,1016178
"Y",717,1025409
"N",103,1046987
"Y",492,1098830
"Y",325,1000330
"Y",630,1031259
"Y",402,1074375
"Y",100,1053019
"Y",736,1023883
"Y",762,1097839
"Y",786,1009985
"N",323,1090027
"Y",327,1089501
"N",27,1034813
"Y",1218,1002923
"N",322,1052859
"Y",16,1082781
"N",384,1059611
"Y",577,1028863
"Y",687,1035703
"N",1036,1098961
"Y",64,1022355
"Y",267,1013694
"Y",481,1047003
"Y",569,1031066
"N",48,1067972
"Y",1109,1006862
"Y",734,1032173
"N",47,1020458
"Y",20,1065137
"Y",548,1034447
"Y",164,1039903
"Y",208,1080270
"N",501,1057596
"N",235,1068044
"Y",820,1099633
"N",276,1093976
"N",297,1045646
"N",279,1023340
"Y",176,1046182
"Y",514,1043536
"Y",41,1058508
"Y",315,1080824
"Y",316,1001334
"N",70,1084472
"N",204,1091274
"Y",395,1075721
"N",293,1092879
"N",115,1070204
"Y",240,1072801
"N",518,1001128
"Y",379,1060715
"Y",281,1077412
"Y",594,1035805
"Y",262,1063596
"Y",277,1057986
"N",563,1032888
"N",227,1046135
"Y",783,1024974
"Y",66,1046993
"Y",308,1091542
"Y",365,1063066
"Y",83,1082998
"N",314,1090996
"Y",818,1011906
"Y",293,1086701
"Y",263,1069203
"Y",335,1057038
"Y",393,1057692
"Y",324,1069297
"N",415,1047352
"Y",151,1098610
"",221,1074877
"Y",190,1097300
"Y",11,1021419
"Y",863,1010310
"Y",283,1053655
"Y",1434,1001147
"Y",248,1071521
"Y",658,1034303
"Y",689,1036949
"N",271,1094232
"Y",155,1068463
"N",261,1090164
"Y",403,1073888
"N",239,1061999
"Y",778,1016849
"Y",745,1015175
"N",547,1040154
"Y",189,1092610
"N",229,1084410
"N",372,1061868
"Y",443,1051231
"Y",419,1047005
"Y",327,1007045
"Y",172,1093138
"Y",113,1095040
"",416,1071779
"N",451,1066016
"Y",627,1032306
"Y",844,1015638
"Y",357,1027772
"Y",527,1036179
"Y",51,1041336
"N",472,1024745
"Y",303,1072654
"N",329,1058149
"Y",345,1066423
"N",419,1061706
"N",181,1087455
"Y",239,1008614
"Y",244,1091877
"Y",146,1074377
"Y",556,1030310
"Y",769,1021422
"Y",809,1000876
"Y",347,1055407
"N",25,1013659
"Y",574,1029581
"Y",971,1099365
"Y",207,1080561
"N",396,1065710
"Y",275,1078780
"N",64,1069753
"Y",319,1079453
"Y",331,1057730
"Y",220,1068286
"N",718,1016725
"Y",733,1032643
"Y",217,1036626
"Y",256,1070256
"N",282,1098245
"Y",468,1063553
"Y",477,1047383
"N",351,1072418
"Y",68,1037507
"Y",92,1080188
"Y",472,1053221
"N",739,1030780
"N",822,1014301
"N",428,1055619
"Y",204,1096717
"Y",611,1025250
"Y",785,1016400
"N",177,1040127
"Y",89,1062801
"Y",382,1003782
"Y",616,1033893
"Y",-5,1019523
"Y",320,1072587
"Y",331,1068380
"",198,1080833
"N",185,1095430
"Y",331,1068332
"Y",237,1019060
"Y",213,1054910
"Y",318,1070311
"Y",200,1030107
"Y",503,1049554
"N",228,1096015
"N",74,1073588
"Y",360,1085575
"Y",842,1013450
"N",243,1087088
"Y",276,1088587
"Y",813,1012097
"Y",309,1001327
"",445,1021666
"N",37,1049431
"N",740,1014295
"Y",752,1014799
"Y",245,1033327
"Y",179,1036564
"Y",785,1020312
"Y",145,1044268
"Y",212,1079021
"Y",313,1001238
"N",72,1000064
"Y",1151,1004119
"Y",209,1079986
"Y",246,1091681
"N",332,1049878
"N",795,1015756
"N",125,1033826
"Y",353,1086778
"Y",820,1014419
"N",274,1094089
"N",329,1068635
"Y",462,1004678
"N",320,1058724
"Y",943,1008954
"Y",24,1055383
"N",277,1099549
"Y",384,1059566
"Y",259,1094819
"Y",58,1031407
"N",527,1047013
"",199,1083609
"Y",331,1017337
"Y",11,1014469
"N",164,1063423
"Y",934,1097703
"Y",571,1042469
"Y",9,1062678
"N",820,1017106
"N",207,1080679
"N",635,1029787
"Y",211,1090079
"Y",321,1078760
"",223,1076554
"Y",200,1083482
"Y",159,1013691
"Y",389,1050293
"Y",588,1005926
"N",726,1004656
"Y",217,1057477
"Y",226,1053311
"N",420,1053890
"Y",195,1081044
"N",477,1047355
"N",397,1057141
"N",591,1030896
"N",89,1086040
"Y",598,1098486
"Y",96,1086858
"N",528,1033243
"Y",634,1030154
"Y",168,1067063
"Y",489,1046179
"Y",372,1082073
"N",315,1080773
"Y",236,1088030
"N",382,1060030
"Y",1053,1003942
"N",227,1093276
"N",264,1089766
"Y",951,1099138
"Y",314,1005825
"Y",308,1091623
"Y",482,1040460
"Y",288,1075998
"Y",185,1097484
"Y",52,1080701
"Y",203,1082223
"Y",67,1054443
"Y",286,1006552
"N",208,1096594
"N",127,1076395
"Y",600,1001507
"Y",691,1027989
"Y",593,1040115
"Y",672,1032635
"Y",280,1093774
"Y",518,1012740
"N",492,1059490
"Y",706,1026438
"Y",364,1046148
"Y",648,1027706
"Y",730,1033206
"Y",789,1020032
"Y",503,1041189
"Y",681,1037757
"Y",238,1092390
"N",92,1054906
"N",1114,1006529
"Y",648,1099386
"Y",241,1037961
"Y",275,1099371
"N",243,1091948
"Y",897,1005109
"Y",445,1067377
"Y",306,1072188
"Y",522,1054572
"Y",156,1001591
"Y",403,1031062
"Y",282,1065464
"N",3,1086580
"Y",685,1024208
"Y",148,1022480
"Y",435,1068773
"N",757,1014549
"Y",693,1036521
"Y",1001,1004816
"Y",743,1018996
"N",483,1061159
"Y",159,1064815
"Y",431,1069397
"Y",316,1080144
"Y",434,1029015
"N",348,1066076
"N",180,1054869
"Y",85,1013992
"Y",648,1027641
"Y",491,1039532
"Y",510,1056184
"",249,1095303
"Y",456,1065847
"Y",362,1022034
"Y",184,1012403
"Y",361,1085315
"Y",124,1077561
"Y",493,1045701
"Y",383,1078637
"Y",360,1085444
"Y",218,1094062
"N",237,1004270
"Y",176,1019570
"N",175,1037545
"N",563,1007364
"N",396,1040045
"Y",456,1055278
"Y",366,1015239
"Y",603,1025933
"N",277,1082480
"N",281,1066767
"N",405,1064039
"Y",592,1035943
"N",198,1084142
"Y",666,1001965
"Y",274,1021121
"Y",43,1013924
"N",7,1047318
"N",54,1045390
"Y",262,1083471
"Y",551,1024813
"Y",477,1045980
"Y",335,1057035
"N",252,1078381
"N",190,1095202
"Y",680,1030171
"N",512,1043782
"Y",191,1085451
"N",45,1034498
"N",670,1025482
"N",249,1051665
"Y",391,1024769
"N",336,1057003
"Y",687,1019349
"Y",517,1004925
"N",657,1026755
"Y",268,1094352
"Y",869,1014278
"Y",53,1001290
"Y",194,1065778
"Y",221,1089426
"N",611,1024802
"N",696,1027493
"N",181,1070933
"Y",382,1078708
"N",171,1023333
"N",71,1054100
"N",482,1040476
"Y",289,1065486
"Y",364,1054871
"Y",66,1070740
"Y",615,1038169
"N",160,1097280
"",321,1059882
"Y",290,1075424
"Y",500,1049910
"Y",265,1094543
"Y",59,1072085
"Y",543,1040289
"Y",1381,1001753
"N",370,1062143
"N",523,1042601
"Y",93,1001881
"N",670,1025528
"N",614,1044201
"Y",1407,1001479
"Y",264,1068869
"Y",84,1062945
"N",659,1034154
"Y",358,1053870
"Y",264,1082565
"Y",281,1077491
"N",156,1036547
"Y",660,1026349
"Y",91,1065724
"Y",372,1061763
"N",331,1068326
"Y",783,1016478
"Y",391,1060714
"N",401,1074488
"Y",482,1046913
"Y",732,1032834
"Y",784,1016426
"Y",464,1048764
"Y",275,1078729
"Y",218,1096277
"N",243,1095618
"Y",435,1068904
"Y",529,1041974
"Y",629,1031725
"Y",219,1096263
"Y",483,1052019
"N",201,1094720
"Y",490,1008412
"Y",355,1016440
"Y",418,1054087
"Y",242,1092068
"Y",425,1022125
"N",334,1075930
"Y",529,1036030
"Y",649,1008918
"Y",461,1023298
"N",43,1006848
"Y",217,1021676
"Y",464,1042360
"Y",183,1024112
"N",736,1031769
"Y",411,1055068
"Y",628,1032116
"N",21,1053377
"Y",749,1019275
"Y",390,1027589
"N",200,1094164
"Y",452,1005942
"Y",356,1086207
"Y",705,1022761
"N",886,1009418
"Y",317,1090636
"N",136,1001551
"Y",246,1086883
"Y",403,1056183
"Y",694,1027682
"Y",471,1041555
"Y",675,1031709
"N",673,1032396
"Y",364,1084733
"Y",838,1020858
"Y",664,1021223
"Y",828,1021611
"N",382,1060160
"Y",662,1026255
"N",274,1088718
"Y",283,1064305
"Y",433,1059805
"N",84,1032553
"N",38,1087178
"N",334,1075880
"N",324,1089891
"Y",134,1023536
"Y",428,1013829
"N",48,1062765
"Y",4,1081987
"",209,1096563
"Y",1093,1005156
"Y",326,1014225
"Y",561,1038856
"Y",502,1057420
"Y",319,1060281
"Y",633,1042329
"Y",356,1071585
"N",121,1052076
"Y",310,1082435
"N",212,1096446
"Y",223,1002367
"Y",526,1042373
"Y",629,1042727
"N",60,1054921
"Y",310,1024229
"N",101,1027648
"Y",498,1050209
"Y",1336,1002445
"Y",569,1042644
"Y",275,1078910
"Y",169,1040083
"Y",52,1015179
"N",450,1056101
"N",247,1071800
"N",425,1046377
"Y",273,1079418
"Y",70,1067688
"N",1181,1003492
"Y",250,1017086
"N",385,1050738
"Y",305,1030631
"Y",205,1031277
"Y",208,1014321
"Y",629,1031614
"Y",50,1065130
"Y",199,1008231
"N",356,1064573
"N",378,1068228
"Y",273,1088792
"N",323,1069580
"Y",406,1073547
"Y",732,1032769
"Y",283,1077003
"N",386,1077887
"Y",396,1041341
"Y",855,1012949
"",292,1074077
"Y",167,1034978
"N",106,1072834
"N",309,1082868
"N",379,1067998
"Y",207,1080546
"N",689,1023912
"Y",22,1005223
"N",261,1090117
"N",350,1029611
"N",687,1037081
"Y",124,1053367
"Y",571,1038010
"Y",577,1028295
"Y",585,1015832
"Y",432,1059162
"Y",771,1026076
"N",340,1061353
"Y",326,1089484
"Y",114,1054227
"N",50,1074690
"Y",493,1059143
"Y",39,1059710
"Y",643,1028305
"N",376,1001650
"",13,1073873
"N",194,1048571
"Y",457,1010933
"N",182,1095587
"Y",481,1040956
"Y",558,1043798
"Y",598,1026345
"Y",175,1077580
"Y",316,1080518
"N",473,1047706
"N",433,1052509
"N",429,1045885
"Y",337,1075060
"N",355,1071635
"Y",-3,1009682
"Y",233,1014435
"N",341,1088160
"Y",530,1046692
"",243,1092015
"Y",120,1056062
"Y",178,1006647
"N",241,1095684
"Y",596,1004659
"Y",324,1029654
"Y",536,1046055
"Y",87,1039843
"Y",258,1090480
"Y",565,1032359
"Y",740,1030427
"Y",278,1093877
"Y",334,1075967
"N",418,1047125
"Y",382,1067676
"Y",33,1022526
"Y",266,1005895
"Y",349,1042276
"N",401,1031410
"N",361,1027733
"Y",286,1066031
"Y",622,1006046
"N",165,1079529
"Y",681,1099525
"N",388,1077388
"Y",325,1077902
"Y",324,1006092
"Y",632,1030796
"N",11,1076860
"Y",306,1072281
"Y",297,1085869
"Y",133,1008898
"N",100,1087863
"Y",290,1054011
"Y",496,1058551
"N",124,1040795
"Y",477,1017974
"Y",34,1092641
"Y",377,1080284
"N",541,1002632
"Y",1544,1000899
"Y",620,1020162
"Y",81,1050240
"N",430,1069471
"Y",1142,1002645
"N",338,1088508
"Y",119,1081270
"N",194,1094996
"N",394,1065953
"Y",953,1006191
"N",285,1076628
"N",472,1038465
